Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Function","Motor Type","Voltage - Rated","RPM","Torque - Rated (oz-in / mNm)","Power - Rated","Encoder Type","Size / Dimension","Diameter - Shaft","Length - Shaft and Bearing","Mounting Hole Spacing","Termination Style","Features","Gear Reduction Ratio","Torque - Max Momentary (oz-in / mNm)","Operating Temperature","URL"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5773/JYC1030%20outline%20Datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5388/MFG_JYC1030.jpg","5101-JYC1030-ND","JYC1030","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM MOTOR, 10MM COIN M","2,041","2.39","0","1","Tray","JYC","Active","DC Motor","Vibration, ERM (Haptic)","Brushed","3VDC","13500 RPM","1.25 / 8.83","-","-","Round - 0.394"" Dia (10.00mm)","-","-","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYC1030/20193254"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6490/5101_JYD0610L350-L30.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6470/MFG_JYD0610L350-L30.jpg","5101-JYD0610L350-L30-ND","JYD0610L350-L30","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM 6MM DC MOTOR","457","2.41","0","1","Bulk","JYD","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","18000 RPM","0.006 / 0.039","-","-","Round - 0.236"" Dia (6.00mm)","0.031"" (0.80mm)","0.138"" (3.50mm)","-","Wire Leads","-","-","-","-10°C ~ 50°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYD0610L350-L30/25818455"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6490/5101_JYD0610L350-L50.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6470/MFG_5101_JYD0610L350-L50.jpg","5101-JYD0610L350-L50-ND","JYD0610L350-L50","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM 6MM DC MOTOR","365","2.41","0","1","Bulk","JYD","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","27000 RPM","-","-","-","Round - 0.236"" Dia (6.00mm)","0.031"" (0.80mm)","0.138"" (3.50mm)","-","Wire Leads","-","-","-","-10°C ~ 50°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYD0610L350-L50/25818457"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6490/5101_JYN30PA-11130V-27.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6470/MFG_JYN30PA-11130V-27.jpg","5101-JYN30PA-11130V-27-ND","JYN30PA-11130V-27","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM 12MM DC MOTOR","155","2.41","0","1","Bulk","JYN","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","4000 RPM","0.05 / 0.35","-","-","Round - 0.472"" Dia (12.00mm)","-","0.256"" (6.50mm)","0.335"" (8.50mm)","Quick Connect","-","-","-","-","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYN30PA-11130V-27/25818459"
"https://jyelectronics.com.cn/linear-resonant-actuators","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6133/MFG_JYLRA1030Z.jpg","5101-JYLRA1030Z-ND","JYLRA1030Z","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION LRA AC Z AXIS 1.3G","173","2.42","0","1","Bulk","JYLRA","Active","AC Motor","Vibration, LRA (Haptic)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYLRA1030Z/22519436"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5732/JYZ0612FUVWP.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5731/MFG_JYZ0612FUVWP.jpg","5101-JYZ0612FUVWP-ND","JYZ0612FUVWP","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION 7MM WATERPROOF  ERM MO","1,980","2.44","0","1","Tray","JYZ","Active","DC Motor","Vibration, ERM (Haptic)","-","3.7VDC","15000 RPM","-","-","-","Round - 0.276"" Dia (7.00mm)","-","-","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYZ0612FUVWP/21850888"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5564/JYCL071621.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5380/MFG_JYCL071621.jpg","5101-JYCL071621-ND","JYCL071621","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","7MM CYLINDER CORELESS MOTOR","186","2.44","0","1","Tray","JYC","Active","DC Motor","Vibration, ERM (Haptic)","Brushed (Coreless)","3.7VDC","10000 RPM","-","-","-","Round - 0.276"" Dia (7.00mm)","-","-","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYCL071621/20193256"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6166/JYSMTB4411.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6133/MFG_JYSMTB4411.jpg","5101-JYSMTB4411TR-ND,5101-JYSMTB4411CT-ND,5101-JYSMTB4411DKR-ND","JYSMTB4411","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION BRUSHED ERM SMD DC","1,897","2.49","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","JYSMT","Active","DC Motor","Vibration, ERM (Haptic)","Brushed","2.7VDC","14000 RPM","-","-","-","-","-","0.148"" (3.75mm)","-","Solder Tab","-","-","-","-30°C ~ 70°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYSMTB4411/22519432"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5564/JYZ0612WP.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5380/MFG_JYZ0612WP.jpg","5101-JYZ0612WP-ND","JYZ0612WP","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","7MM WATERPROOF VIBRATION ERM MOT","3,637","2.61","0","1","Tray","JYZ","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","15000 RPM","1.528 / 10.79","-","-","Round - 0.236"" Dia (6.00mm)","-","-","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYZ0612WP/20193264"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6490/5101_JYD0716L450-L30.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6470/MFG_JYD0716L450-L30.jpg","5101-JYD0716L450-L30-ND","JYD0716L450-L30","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM 7MM DC MOTOR","495","2.67","0","1","Bulk","JYD","Active","DC Motor","Vibration, ERM (Haptic)","-","1.3VDC","14500 RPM","0.013 / 0.09","-","-","Round - 0.276"" Dia (7.00mm)","0.039"" (1.00mm)","0.177"" (4.50mm)","-","Wire Leads","-","-","-","-10°C ~ 50°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYD0716L450-L30/25818456"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6490/5101_JYD0408L320-L30.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6470/MFG_5101_JYD0408L320-L30.jpg","5101-JYD0408L320-L30-ND","JYD0408L320-L30","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM 4MM DC MOTOR","465","2.67","0","1","Bulk","JYD","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","46000 RPM","0.004 / 0.03","-","-","Round - 0.161"" Dia (4.08mm)","0.028"" (0.70mm)","0.126"" (3.20mm)","-","Wire Leads","-","-","-","-10°C ~ 50°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYD0408L320-L30/25818450"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6490/5101_JYD0412L370-L30.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6470/MFG_JYD0412L370-L30.jpg","5101-JYD0412L370-L30-ND","JYD0412L370-L30","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM 4MM DC MOTOR","442","2.67","0","1","Bulk","JYD","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","56000 RPM","0.006 / 0.043","-","-","Round - 0.161"" Dia (4.08mm)","0.028"" (0.70mm)","0.146"" (3.70mm)","-","Wire Leads","-","-","-","-10°C ~ 50°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYD0412L370-L30/25818453"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6490/5101_JYD0408L380-L50.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6470/MFG_JYD0408L380-L50.jpg","5101-JYD0408L380-L50-ND","JYD0408L380-L50","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM 4MM DC MOTOR","383","2.67","0","1","Bulk","JYD","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","38000 RPM","-","-","-","Round - 0.161"" Dia (4.08mm)","0.028"" (0.70mm)","0.150"" (3.80mm)","-","Wire Leads","-","-","-","-10°C ~ 50°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYD0408L380-L50/25818451"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6490/5101_JYD0716L520-L50.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6470/MFG_JYD0716L520-L50.jpg","5101-JYD0716L520-L50-ND","JYD0716L520-L50","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM 7MM DC MOTOR","256","2.67","0","1","Bulk","JYD","Active","DC Motor","Vibration, ERM (Haptic)","-","3.7VDC","48000 RPM","-","-","-","Round - 0.276"" Dia (7.00mm)","0.039"" (1.00mm)","0.205"" (5.20mm)","-","Wire Leads","-","-","-","-10°C ~ 50°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYD0716L520-L50/25818454"
"https://www.ineedmotors.com/vibration-motor/coin-vibration-motor/large-coin-vibration-motor.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4372/MFG_C1034BE03L27.jpg","4052-C1034BE03L27-ND","C1034BE03L27","INEED MOTOR","INEED MOTOR","ERM Coin Vibration Motor 10DX3.4","4,920","2.79","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","Brushed","3VDC","10000 RPM","-","-","-","-","0.394"" (10.00mm)","0.134"" (3.40mm)","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/C1034BE03L27/15795997"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5786/JYC720FDRL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5731/MFG_JYC720FDRL.jpg","5101-JYC720FDRL-ND","JYC720FDRL","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM MOTOR 7MM FPC","1,938","2.79","0","1","Tray","JYC","Active","DC Motor","Vibration, ERM (Haptic)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYC720FDRL/21850246"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6898/MFG_JY408-211-292.jpg","5101-JY408-211-292-ND","JY408-211-292","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM MTR LOW CURR 25MA","995","2.81","0","1","Tray","-","Active","DC Motor","Vibration, ERM (Haptic)","Brushed","3VDC","8000 RPM","-","-","-","Round - 0.158"" Dia (4.00mm)","-","-","-","Spring Contact","-","-","-","-","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JY408-211-292/26522895"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6898/MFG_JY408-111-883.jpg","5101-JY408-111-883-ND","JY408-111-883","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM MTR LOW CURR 25MA","938","2.81","0","1","Tray","-","Active","DC Motor","Vibration, ERM (Haptic)","Brushed","3VDC","8000 RPM","-","-","-","Round - 0.158"" Dia (4.00mm)","-","-","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JY408-111-883/26522894"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6358/Outline%20drawing%20JYZ0612WP-JST001.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6351/MFG_JYZ0612WP-JST001.jpg","5101-JYZ0612WP-JST001-ND","JYZ0612WP-JST001","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM MTR 15K RPM 1.2G","456","2.81","0","1","Tray","-","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","12000 RPM","7.36 / 51.98","-","-","Round - 0.276"" Dia (7.00mm)","-","-","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYZ0612WP-JST001/24713459"
"https://jyelectronics.com.cn/linear-resonant-actuators","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6133/MFG_JYLRA0412Z.jpg","5101-JYLRA0412Z-ND","JYLRA0412Z","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION LRA AC Z AXIS 1.1G.","109","2.81","0","1","Tray","JYLRA","Active","AC Motor","Vibration, LRA (Haptic)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYLRA0412Z/22519428"
"https://www.ineedmotors.com/Content/upload/pdf/202216849/C1027BTF03-Specification.pdf?rnd=437","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4593/MFG_C1027BTF03.jpg","4052-C1027BTF03-ND","C1027BTF03","INEED MOTOR","INEED MOTOR","ERM Coin Vibration Motor 10x2.7T","4,873","2.87","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","Brushed","3VDC","10000 RPM","-","-","-","-","0.394"" (10.00mm)","0.106"" (2.70mm)","-","Quick Connect","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/C1027BTF03/15796088"
"https://www.ineedmotors.com/vibration-motor/coin-vibration-motor/12mm-disc-vibrating-motor.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2640/MFG_C1234BE03L27.jpg","4052-C1234BE03L27-ND","C1234BE03L27","INEED MOTOR","INEED MOTOR","ERM Coin Vibration Motor 12x3.4m","4,824","2.94","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","Brushed","3VDC","10000 RPM","-","-","-","-","0.472"" (12.00mm)","0.134"" (3.40mm)","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/C1234BE03L27/15796023"
"https://www.ineedmotors.com/vibration-motor/coin-vibration-motor/small-electric-vibrator-motor.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3773/MFG_C0820BE03L27.jpg","4052-C0820BE03L27-ND","C0820BE03L27","INEED MOTOR","INEED MOTOR","ERM Coin Vibration Motor D8xT2.0","4,511","2.94","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","Brushed","3VDC","10000 RPM","-","-","-","-","0.315"" (8.00mm)","0.079"" (2.00mm)","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/C0820BE03L27/15796037"
"https://www.ineedmotors.com/vibration-motor/powerful-vibrating/powerful-vibration-motor.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3610/MFG_IND-YZN20-5848.jpg","4052-IND-YZN20-5848-ND","IND-YZN20-5848","INEED MOTOR","INEED MOTOR","N20 Powerful Vibration Motor","497","3","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","Brushed","3.7VDC","-","-","-","-","-","0.472"" (12.00mm)","0.846"" (21.50mm)","-","Quick Connect","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/IND-YZN20-5848/15796061"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5564/JYZ0716WP.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5380/MFG_JYZ0716WP.jpg","5101-JYZ0716WP-ND","JYZ0716WP","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","8MM WATERPROOF VIBRATION ERM MOT","1,474","3.07","0","1","Tray","JYZ","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","12000 RPM","7.36 / 51.98","-","-","Round - 0.276"" Dia (7.00mm)","-","-","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYZ0716WP/20193261"
"https://www.ineedmotors.com/vibration-motor/brushless-vibration-motors/brushless-dc-coin-motor.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2692/MFG_C0625BLDCL12.jpg","4052-C0625BLDCL12-ND","C0625BLDCL12","INEED MOTOR","INEED MOTOR","BLDC Coin vibration motor 6X2.5","4,888","3.09","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","-","3VDC","10000 RPM","-","-","-","Round - 0.276"" Dia (7.00mm)","-","-","-","Solder Tab","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/C0625BLDCL12/15796025"
"https://www.ineedmotors.com/vibration-motor/linear-resonant-actuator/8mm-small-linear-resonant-actuators.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3766/MFG_LRA0832BE03L15.jpg","4052-LRA0832BE03L15-ND","LRA0832BE03L15","INEED MOTOR","INEED MOTOR","LRA Vibration Motor 8.0x3.2 1.7G","4,773","3.12","0","1","Tray","-","Active","-","Vibration, LRA (Haptic)","-","-","-","-","-","-","-","0.315"" (8.00mm)","0.126"" (3.20mm)","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/LRA0832BE03L15/15795982"
"https://www.ineedmotors.com/vibration-motor/smd-vibration-motor/small-smd-motors.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3685/MFG_IND-SMD-001.jpg","4052-IND-SMD-001-ND","IND-SMD-001","INEED MOTOR","INEED MOTOR","SMD Vibration Motor 2.7V DC","2,941","3.12","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","-","2.7VDC","-","-","-","-","-","0.173"" (4.40mm)","0.433"" (11.00mm)","-","Quick Connect","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/IND-SMD-001/15795986"
"https://www.ineedmotors.com/vibration-motor/smd-vibration-motor/mobile-phone-vibration-motor.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3712/MFG_IND-SMD-005.jpg","4052-IND-SMD-005-ND","IND-SMD-005","INEED MOTOR","INEED MOTOR","MINI MOBILE PHONE VIBRATION MOTO","480","3.12","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","-","2.7VDC","-","-","-","-","-","0.161"" (4.10mm)","0.433"" (11.00mm)","-","Quick Connect","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/IND-SMD-005/15796005"
"https://www.ineedmotors.com/vibration-motor/coin-vibration-motor/worlds-smallest-erm-motor.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2857/MFG_C0720BE03L27.jpg","4052-C0720BE03L27-ND","C0720BE03L27","INEED MOTOR","INEED MOTOR","ERM Coin Vibration Motor D7xT2.0","3,124","3.14","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","Brushed","3VDC","10000 RPM","-","-","-","-","0.276"" (7.00mm)","0.079"" (2.00mm)","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/C0720BE03L27/15796132"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6593/MFG_JYCL3213R1940.jpg","5101-JYCL3213R1940-ND","JYCL3213R1940","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM ULTRA MINI DC MOTO","967","3.2","0","1","Bulk","JYC","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","14000 RPM","-","-","-","Round - 0.154"" Dia (3.90mm)","-","-","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYCL3213R1940/26236350"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6593/MFG_JYCL3212R1728.jpg","5101-JYCL3212R1728-ND","JYCL3212R1728","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM ULTRA MINI DC MOTO","928","3.2","0","1","Bulk","JYC","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","14000 RPM","-","-","-","Round - 0.126"" Dia (3.20mm)","-","-","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYCL3212R1728/26236349"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6593/MFG_JYCL0716R3555-L22.jpg","5101-JYCL0716R3555-L22-ND","JYCL0716R3555-L22","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM 7MM POWERFUL DC MO","566","3.2","0","1","Bulk","JYC","Active","DC Motor","Vibration, ERM (Haptic)","-","3.7VDC","10000 RPM","-","-","-","Round - 0.276"" Dia (7.00mm)","-","-","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYCL0716R3555-L22/26236348"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5786/5101_JYC1434.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5783/MFG_JYC1434.jpg","5101-JYC1434-ND","JYC1434","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM 14MM COIN MOTOR","3,362","3.23","0","1","Tray","JYC","Active","DC Motor","Vibration, ERM (Haptic)","Brushed","3VDC","11000 RPM","6.25 / 44.1","-","-","Round - 0.551"" (14.00mm)","-","-","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYC1434/22158784"
"https://www.ineedmotors.com/vibration-motor/linear-resonant-actuator/linear-resonance-actuator.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5727/MFG_LRA0825BC-0167F.jpg","4052-LRA0825BC-0167F-ND","LRA0825BC-0167F","INEED MOTOR","INEED MOTOR","LRA Vibration Motor 8.0x2.5 0.7G","979","3.26","0","1","Tray","-","Active","-","Vibration, LRA (Haptic)","-","1.8VAC","-","-","-","-","-","0.315"" (8.00mm)","0.098"" (2.50mm)","-","Wire Leads","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/ineed-motor/LRA0825BC-0167F/21840080"
"https://www.ineedmotors.com/vibration-motor/smd-vibration-motor/small-electric-vibrating-smd-motor.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3850/MFG_IND-SMD-002.jpg","4052-IND-SMD-002-ND","IND-SMD-002","INEED MOTOR","INEED MOTOR","SMALL ELECTRIC VIBRATING SMD MOT","245","3.3","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","-","3VDC","-","-","-","-","-","0.173"" (4.40mm)","0.480"" (12.20mm)","-","Quick Connect","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/IND-SMD-002/15796116"
"https://www.ineedmotors.com/vibration-motor/smd-vibration-motor/surface-mount-smt-vibration-pager-motor.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3583/MFG_IND-SMD-006.jpg","4052-IND-SMD-006-ND","IND-SMD-006","INEED MOTOR","INEED MOTOR","SURFACE MOUNT SMT VIBRATION PAGE","232","3.37","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","-","2.5VDC","-","-","-","-","-","0.161"" (4.10mm)","0.445"" (11.30mm)","-","Quick Connect","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/IND-SMD-006/15795976"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5732/JYC0820FL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5731/MFG_JYC0820FL.jpg","5101-JYC0820FL-ND","JYC0820FL","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM MOTOR 8MM FPC","6,422","3.41","0","1","Tray","JYC","Active","DC Motor","Vibration, ERM (Haptic)","Brushed","3VDC","12000 RPM","0.835 / 5.9","-","-","Round - 0.315"" Dia (8.00mm)","-","-","-","Solder Tab","-","-","-","-","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYC0820FL/21850245"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6490/5101_JYN30PA-11120V-27.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6470/MFG_JYN30PA-11120V-27.jpg","5101-JYN30PA-11120V-27-ND","JYN30PA-11120V-27","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM 12MM DC MOTOR","287","3.46","0","1","Bulk","JYN","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","4000 RPM","0.051 / 0.361","-","-","Round - 0.472"" Dia (12.00mm)","-","0.256"" (6.50mm)","0.335"" (8.50mm)","Quick Connect","-","-","-","-","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYN30PA-11120V-27/25818449"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6490/5101_JYD8520L520-L50.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6470/MFG_5101_JYD8520L520-L50.jpg","5101-JYD8520L520-L50-ND","JYD8520L520-L50","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM 8MM DC MOTOR","248","3.46","0","1","Bulk","JYD","Active","DC Motor","Vibration, ERM (Haptic)","-","3.7VDC","50000 RPM","-","-","-","Round - 0.335"" Dia (8.50mm)","0.039"" (1.00mm)","0.205"" (5.20mm)","-","Wire Leads","-","-","-","-10°C ~ 50°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYD8520L520-L50/25818458"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5564/JYLRA1040ZF.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7578/MFG_5101_JYLRA1040ZF.jpg","5101-JYLRA1040ZF-ND","JYLRA1040ZF","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION LRA COIN LINEAR MOTOR","1,518","3.54","0","1","Tray","JYLA","Active","AC Motor","Vibration, LRA (Haptic)","-","2.5VAC","-","3.055 / 21.57","-","-","Round - 0.394"" Dia (10.00mm)","-","-","-","Pressure Contact","-","-","-","-","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYLRA1040ZF/20193257"
